id,split,domain,image_rel,mask_rel,source_sha256
loveda_train_rural_956,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/956.png,loveda_m2a/Train/Rural/masks_png/956.png,ac3063fc395e61cc96ae11c164224f2e64f8096828cffc9dff2843479d9b2593
loveda_train_rural_957,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/957.png,loveda_m2a/Train/Rural/masks_png/957.png,a14f1ef94dbc5ac7f7f9205d0b0d0a155c778d5b9910654cc075a1ee5c924816
loveda_train_rural_958,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/958.png,loveda_m2a/Train/Rural/masks_png/958.png,ec360c5bb9a069d16e8c0daa56b709542d365128b5020afb539c61c2557cf37f
loveda_train_rural_959,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/959.png,loveda_m2a/Train/Rural/masks_png/959.png,d94cba8819205c08ad46c2ceba79789a4df33b2eebecff60bc38b53936b63557
loveda_train_rural_96,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/96.png,loveda_m2a/Train/Rural/masks_png/96.png,9709cfe6ebec0702bfd6c94fed21b49d9d45339cfd546862a478f511f7c2bb34
loveda_train_rural_960,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/960.png,loveda_m2a/Train/Rural/masks_png/960.png,9a070523374b4da90fb9ca4d6d2542e0594072d0209e3ca9c2b653e180c02ec3
loveda_train_rural_961,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/961.png,loveda_m2a/Train/Rural/masks_png/961.png,451f9ca5f3cef8fb047ad54cdfc37916fc7df79f609662bf153431dd39b46f46
loveda_train_rural_962,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/962.png,loveda_m2a/Train/Rural/masks_png/962.png,90b77099a0639d10bc38d82e249fcc4300a75352de56215488f493af7a9b62f6
loveda_train_rural_963,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/963.png,loveda_m2a/Train/Rural/masks_png/963.png,2b9afb7e719f5fef7bb25ba4ad9ea0656d38332d92c00011e1db5357b6da74b3
loveda_train_rural_964,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/964.png,loveda_m2a/Train/Rural/masks_png/964.png,5a3c73fb20989b4b85b2c660062ee235d7ae68371c38c467e7261f81085ed2a0
loveda_train_rural_965,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/965.png,loveda_m2a/Train/Rural/masks_png/965.png,b6c46a535aba433ab3b47ce84875f68a7fa6af6dfabbf49d655f4c474ca1daf4
loveda_train_rural_966,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/966.png,loveda_m2a/Train/Rural/masks_png/966.png,7cfa55e4fccd1ab2f5a78f363337e3e190ef97a05af9bac7ef17f1906f4520e0
loveda_train_rural_967,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/967.png,loveda_m2a/Train/Rural/masks_png/967.png,e9e84cafb64ca4cae77a0d1d16b5fb3d082897f2824e0846700bb4a1be8f9d86
loveda_train_rural_968,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/968.png,loveda_m2a/Train/Rural/masks_png/968.png,f811a707c97038ac0870afa893c920a3d9f1fea4a5e36b02fa4776a78893a082
loveda_train_rural_97,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/97.png,loveda_m2a/Train/Rural/masks_png/97.png,a3ca1b83a9dd8c9c2e9b7311c98d0ecf1520f4732890b5e2bcb2a1ebb7204b0d
loveda_train_rural_970,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/970.png,loveda_m2a/Train/Rural/masks_png/970.png,9aacf6ab09519356b26713b86f820aaaea616caf3a70b233feb164fa0155c3a4
loveda_train_rural_971,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/971.png,loveda_m2a/Train/Rural/masks_png/971.png,a6190e5d16445cff685d5c70de818deb03750b39093f74bf552309bf5a9b7050
loveda_train_rural_972,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/972.png,loveda_m2a/Train/Rural/masks_png/972.png,207871c4677edb62f34c7b327298c25b9b497b98eb72ff2ceb10be95b9c15b0a
loveda_train_rural_973,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/973.png,loveda_m2a/Train/Rural/masks_png/973.png,ac73eee3c397ddf0c3edfa18f8a7dea45b8e57b77ec3c6fb76aff344bb5a7630
loveda_train_rural_974,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/974.png,loveda_m2a/Train/Rural/masks_png/974.png,5571233a370f04c89145f8ea6e4693a2d54cd92be8679bab0f812d109be8897a
loveda_train_rural_975,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/975.png,loveda_m2a/Train/Rural/masks_png/975.png,9db7ecb205f74b2b16e35698fe4e83abc131a5e1d28e87101d6e756131c7c505
loveda_train_rural_977,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/977.png,loveda_m2a/Train/Rural/masks_png/977.png,3255f41039d597e646d14fdc5d9b236cf4e0dc247e5a42a283c8834d2b4035c9
loveda_train_rural_978,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/978.png,loveda_m2a/Train/Rural/masks_png/978.png,e522e44cdf5f9a804d65fd9ee3243bf7db12260c7cd86ae27f7944aec79e7a36
loveda_train_rural_979,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/979.png,loveda_m2a/Train/Rural/masks_png/979.png,f4b33954d73731101ca701755b7e095fac38469c154984c262ab61b5c56af148
loveda_train_rural_98,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/98.png,loveda_m2a/Train/Rural/masks_png/98.png,7cebb188909c0c9982ac7d8b57446a4016887ef1f696e00839f27e1f929e2153
loveda_train_rural_981,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/981.png,loveda_m2a/Train/Rural/masks_png/981.png,e05228ea7547354026ab16fa2cf620faa3ef0c4a9dcbc944db8a718c83aecc46
loveda_train_rural_982,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/982.png,loveda_m2a/Train/Rural/masks_png/982.png,1f18234fdb9f2b97cd292cf132b34eff46dfaf912f5b52de82940c909fced7f1
loveda_train_rural_983,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/983.png,loveda_m2a/Train/Rural/masks_png/983.png,cc613a4a55fc055467a58040e9a0896714f98fe6eee5c489e8c1f2c839afac45
loveda_train_rural_984,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/984.png,loveda_m2a/Train/Rural/masks_png/984.png,87b2401e6bc56876bb20293c78a201de236131c2ab2e5cfde9673b96b2847301
loveda_train_rural_985,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/985.png,loveda_m2a/Train/Rural/masks_png/985.png,2508434cadcf2857c77293dce906dd228d1192bad2972338cb440bf981512cef
loveda_train_rural_987,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/987.png,loveda_m2a/Train/Rural/masks_png/987.png,dbd33f3af2a477263e959f7d3a024bfec8f2dad941ea0f1eb26f7e09db352684
loveda_train_rural_988,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/988.png,loveda_m2a/Train/Rural/masks_png/988.png,d2fda00d03eb847e76b44d4194a970d8e89e8b0d21f2a2b92d3081c9f94e2a2d
loveda_train_rural_989,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/989.png,loveda_m2a/Train/Rural/masks_png/989.png,4e11fd1f03ced1098c48d926ea11b4c3b10aa28574b69634a207192dd059cae0
loveda_train_rural_990,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/990.png,loveda_m2a/Train/Rural/masks_png/990.png,700e2afcdd63f1640b5efe0d0e2ab7032da34c85566300fd80981b083fc8ea26
loveda_train_rural_991,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/991.png,loveda_m2a/Train/Rural/masks_png/991.png,98626c7c284897e5c480338fa0f4a32e4e580cb2854cff68bfe86542c94f2e08
loveda_train_rural_994,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/994.png,loveda_m2a/Train/Rural/masks_png/994.png,797e2c5d9c4f97b9ee53dc7baa941adbbc212c49592d3c59bc0f0961ddb0180a
loveda_train_rural_995,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/995.png,loveda_m2a/Train/Rural/masks_png/995.png,949b2cfc0d5e7af5f8cf953b533aa14ee2f3b1be1a835922328fa7a3f82c02ae
loveda_train_rural_996,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/996.png,loveda_m2a/Train/Rural/masks_png/996.png,c8eb913ee793896a0353c150aa7de10254450ac108d7fe3cf3c5037e61f2c99a
loveda_train_rural_997,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/997.png,loveda_m2a/Train/Rural/masks_png/997.png,a37c3b9ccd6725427cef0f201e5d129cf3b13d975975b53046c52af0bce5c9d9
loveda_train_rural_998,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/998.png,loveda_m2a/Train/Rural/masks_png/998.png,55b55dc438ec963f712d448946cef8a34237264bac051c8e12862dc5893c602b
loveda_train_rural_999,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/999.png,loveda_m2a/Train/Rural/masks_png/999.png,94d27b2a61ad1fdfb58b21f2f0c8d795c2c229bcd4aa744fb97e9e0a24422e28
loveda_train_urban_1367,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1367.png,loveda_m2a/Train/Urban/masks_png/1367.png,c21714de8fc55fcc10da1a79b2f27012b3d6c5c77ecf1044aac9b15ad20d5523
loveda_train_urban_1368,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1368.png,loveda_m2a/Train/Urban/masks_png/1368.png,c8b82420fdccd893b0df592d53a06ce541dc5a0390ae0877bc310afb63b01695
loveda_train_urban_1369,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1369.png,loveda_m2a/Train/Urban/masks_png/1369.png,4e19234d211c1c809c67a2da4661bbf584170bc65abc33565c74236becebd9be
loveda_train_urban_1370,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1370.png,loveda_m2a/Train/Urban/masks_png/1370.png,14442d5510bc1d628742ae52a6e99dbe145763f4195b71700037d3c6daab636a
loveda_train_urban_1371,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1371.png,loveda_m2a/Train/Urban/masks_png/1371.png,7f70cf1db08b271faef603a47f226f373f1ff2f6a8285ac186b9b6cc9db4a422
loveda_train_urban_1372,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1372.png,loveda_m2a/Train/Urban/masks_png/1372.png,bfa2c914f90d66eef0385529809c26ed7467ff89be9b716f624b03df6d5e5bb8
loveda_train_urban_1373,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1373.png,loveda_m2a/Train/Urban/masks_png/1373.png,7733ffcfca0adc4d85f66dd74565a9a81ffc0182acf3b0b2533f6ae6dd028df2
loveda_train_urban_1374,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1374.png,loveda_m2a/Train/Urban/masks_png/1374.png,3d45ece0a629e3a4bef0f6fe971ff2191f0306e483d590d31d7925f8c75ed0e7
loveda_train_urban_1375,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1375.png,loveda_m2a/Train/Urban/masks_png/1375.png,bb496b4c2db19989229da500762e4284ae4d2635b40194511f66aaf0dd178629
loveda_train_urban_1376,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1376.png,loveda_m2a/Train/Urban/masks_png/1376.png,5c8ae701b3a9e26257958e59ea3ac9c043bb6844b9dd3051fc8aa441712de8c5
loveda_train_urban_1377,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1377.png,loveda_m2a/Train/Urban/masks_png/1377.png,292e5d9f1fdf79fc5da72e1880928b5aef2c6d62acf76ef15dccc5c66621415b
loveda_train_urban_1380,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1380.png,loveda_m2a/Train/Urban/masks_png/1380.png,719b2cb2a867a516eaf6506bf364891c1eb04e7e62667a0b338d70a47b33d3c4
loveda_train_urban_1381,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1381.png,loveda_m2a/Train/Urban/masks_png/1381.png,ef6d500c437709ddfdd239adb60e4bf81ccae21c3b0965c15a0a0adec23fddc8
loveda_train_urban_1382,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1382.png,loveda_m2a/Train/Urban/masks_png/1382.png,24c24462090ecc5216b63f76d7bc352f1f7041cd2dff2f2c5db05e2b846415bb
loveda_train_urban_1383,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1383.png,loveda_m2a/Train/Urban/masks_png/1383.png,4786a777df4428f6f3c372b90e61cc9aedc1c3dbe052590309ccded6c490b71d
loveda_train_urban_1384,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1384.png,loveda_m2a/Train/Urban/masks_png/1384.png,3bd2ad41759112e6f295d3702f5cd283db0ea5b2fd9afc5d23fb669e2a7b3078
loveda_train_urban_1385,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1385.png,loveda_m2a/Train/Urban/masks_png/1385.png,028f8b6de5308f98e555940d3cf275e752f2c35963968cdb786be3f8e6279fd5
loveda_train_urban_1386,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1386.png,loveda_m2a/Train/Urban/masks_png/1386.png,7d9f37b4f543fc8f7f6c772a4d284735177e497f9fd794d54d0ff14dac497702
loveda_train_urban_1387,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1387.png,loveda_m2a/Train/Urban/masks_png/1387.png,7013158bdc8600eb52d9ee5eafb38f1d9855b4511ca3cd01f4812e039b19ed1f
loveda_train_urban_1388,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1388.png,loveda_m2a/Train/Urban/masks_png/1388.png,2d42e00c2ffcaeff82d5df22ba45b311aa5c00d7b01813f74deb8515f2b59286
loveda_train_urban_1389,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1389.png,loveda_m2a/Train/Urban/masks_png/1389.png,2478867d4ccb9d2819b7e6414a0711ef549ce0aaa7dd0e050d0bc23a69ccb563
loveda_train_urban_1390,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1390.png,loveda_m2a/Train/Urban/masks_png/1390.png,206f31ab9f05e491032dcd6cb805de52061cfe02605803d810b5300ab7f44ee5
loveda_train_urban_1391,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1391.png,loveda_m2a/Train/Urban/masks_png/1391.png,30b03e5eeba77d71ab0580308c042c56872b7473afeef54e9b7c6926dc6f0cdb
loveda_train_urban_1392,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1392.png,loveda_m2a/Train/Urban/masks_png/1392.png,4a12d63887be9a09a1fafbb468bb772153254895f3905bc6268fef66706263c9
loveda_train_urban_1393,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1393.png,loveda_m2a/Train/Urban/masks_png/1393.png,2c15aef1627a1fde9c7f019c46df4b19ad3f200e32fd02883f0dcac0b3eff47e
loveda_train_urban_1395,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1395.png,loveda_m2a/Train/Urban/masks_png/1395.png,14ac04dfb0ed87406a2f12041cf0d707c470c11ad5f44467a841072cf8cc5ca0
loveda_train_urban_1396,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1396.png,loveda_m2a/Train/Urban/masks_png/1396.png,f6caac302f9cd4a4aa1c5df94d10a106cee248265310815cb7e2ef1d16b70367
loveda_train_urban_1397,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1397.png,loveda_m2a/Train/Urban/masks_png/1397.png,e77785668ff50fdbf1dbe41ae3d3d80d48e8acf6ee2984d7ca70b32b51aff755
loveda_train_urban_1398,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1398.png,loveda_m2a/Train/Urban/masks_png/1398.png,7f386de03fafab9b0b05fe75c880804bcbfec034abd939dfffe05c95f61b281a
loveda_train_urban_1399,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1399.png,loveda_m2a/Train/Urban/masks_png/1399.png,207969ce90498a31d9c533c0124feef09e347821cbe42ac43365a16929cac663
loveda_train_urban_1400,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1400.png,loveda_m2a/Train/Urban/masks_png/1400.png,e73d3902c6a6a8a31f47904b85cd46dcc7c3929d593286dcd7a7690657ba7df7
loveda_train_urban_1401,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1401.png,loveda_m2a/Train/Urban/masks_png/1401.png,b7016ed108bbf2226ce92ec59aa2e270b8e322a043d4f80e4838843a3ee1d97b
loveda_train_urban_1403,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1403.png,loveda_m2a/Train/Urban/masks_png/1403.png,fd2a2992931f7d8cbf4446555f5ff7ff49340295adaa86b01099de8bc5006f54
loveda_train_urban_1405,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1405.png,loveda_m2a/Train/Urban/masks_png/1405.png,d8140d196e7fbb6478606bea80f282bdb50edc32374e88782545ffacafb76ac7
loveda_train_urban_1408,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1408.png,loveda_m2a/Train/Urban/masks_png/1408.png,de9f03adc5c4d721a41c55ba5fa1845a54020272aea32688e043798613035ba6
loveda_train_urban_1409,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1409.png,loveda_m2a/Train/Urban/masks_png/1409.png,9b3cd3929c39dc21574240cd0ab93b37df66f0eb2ee58a303450adf4425dd309
loveda_train_urban_1410,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1410.png,loveda_m2a/Train/Urban/masks_png/1410.png,0dc19755ac6295b0353aa38a69666216f34463c01c8a4aa4f8620486a713d8c8
loveda_train_urban_1411,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1411.png,loveda_m2a/Train/Urban/masks_png/1411.png,d4b3a9eb9f0229b83da8d172eed2990fa56ce787d30d4d20750850b021d95e6f
loveda_train_urban_1412,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1412.png,loveda_m2a/Train/Urban/masks_png/1412.png,1915582f2480538dc029796aab728a8b183721f34e0a9b2b915adb080148ffa8
loveda_train_urban_1413,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1413.png,loveda_m2a/Train/Urban/masks_png/1413.png,f9b8903e789c38c21514dfbae6f3398d60da2b44e421ed45af4a4092d5c9740d
loveda_train_urban_1414,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1414.png,loveda_m2a/Train/Urban/masks_png/1414.png,ccb19e621bf5acaf2bc28ce02de275e20e6590c04631d96161e09296fe33607b
loveda_train_urban_1415,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1415.png,loveda_m2a/Train/Urban/masks_png/1415.png,eaa3eca22e45ea249dca2b48cee1adb9659878dff51af33d732e86b1d797ffca
loveda_train_urban_1416,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1416.png,loveda_m2a/Train/Urban/masks_png/1416.png,8a7a6ab655b4870b5bdf69a07dd68217e0370414bfb8514c8b3cadcf97436544
loveda_train_urban_1417,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1417.png,loveda_m2a/Train/Urban/masks_png/1417.png,b3f85da7976710cf4356768af8974011481c4782db3ee7222f49cc234fbb11b8
loveda_train_urban_1419,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1419.png,loveda_m2a/Train/Urban/masks_png/1419.png,c830d1932c7df8bb237375594008af7a2ca7f524a74164fd16272b2048ca4343
loveda_train_urban_1420,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1420.png,loveda_m2a/Train/Urban/masks_png/1420.png,727008d2e95c4adc1a1a4d794afa6c99af54cb890870642562476e492b380534
loveda_train_urban_1421,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1421.png,loveda_m2a/Train/Urban/masks_png/1421.png,fa7e54cf79c31df215c7aeea5ecd5c93793e86388581ffa1bea90728f13468e4
loveda_train_urban_1423,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1423.png,loveda_m2a/Train/Urban/masks_png/1423.png,60edef0ace5674f46aaf0c1bd35583ababa19ace28888707a4e750f3d9eac4db
loveda_train_urban_1425,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1425.png,loveda_m2a/Train/Urban/masks_png/1425.png,847d6478c0654c42378a6c986f7187003506ba35e3557b5ff2fa9818ebaa621b
loveda_train_urban_1426,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1426.png,loveda_m2a/Train/Urban/masks_png/1426.png,0cb14f8e78f451022f02f29678feb941eff921ca181ff3939ae18ee670d93935
loveda_train_urban_1427,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1427.png,loveda_m2a/Train/Urban/masks_png/1427.png,e0c653f14b1fe4bacd09bad6234febe45e1eb3350a7a4006b230fda194f09491
loveda_train_urban_1428,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1428.png,loveda_m2a/Train/Urban/masks_png/1428.png,3d31ff3f9215ec90e43a248526f46323c49d413a26cee03b6b4b15c4421fbfc3
loveda_train_urban_1430,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1430.png,loveda_m2a/Train/Urban/masks_png/1430.png,871fff8ceb90bc29c9ec36131e392d9e36f4dd7c09108a339b3be7d789e6f108
loveda_train_urban_1431,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1431.png,loveda_m2a/Train/Urban/masks_png/1431.png,ec235f205d89cc6a5459a9a17c81a4b3dd2933c3ddc0e23320542309840875ff
loveda_train_urban_1432,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1432.png,loveda_m2a/Train/Urban/masks_png/1432.png,5d32179ba37a92a44f01d5603b9cb324602fefe616d36a7590edeb3e34dc5cf0
loveda_train_urban_1433,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1433.png,loveda_m2a/Train/Urban/masks_png/1433.png,8aad3aa2fbfc42ce97e7423ec1bca17d88c16952b20cae273f08ac43a963daf8
loveda_train_urban_1434,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1434.png,loveda_m2a/Train/Urban/masks_png/1434.png,f80848f0ba2ebcc6f3b4ec9e0679eb2e8b361dd9c01bd605c2eef443c1238879
loveda_train_urban_1435,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1435.png,loveda_m2a/Train/Urban/masks_png/1435.png,3aefc8f9769a90357ba176b108c762c6bd96ea3f63b596c55d8c85db74818f94
loveda_train_urban_1438,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1438.png,loveda_m2a/Train/Urban/masks_png/1438.png,522542504b60db515651645af80f40be13f567a151096ccd76acfc0fde66c374
loveda_train_urban_1439,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1439.png,loveda_m2a/Train/Urban/masks_png/1439.png,2cd526e27e25bf9245a69f66dc34fe1e98f9e970d94066cfda4e890ada6e8a6a
loveda_train_urban_1440,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1440.png,loveda_m2a/Train/Urban/masks_png/1440.png,fd39c7025c78e8d22165d20610990e48ce6bd4be26822ce0cb6fad3fa581c196
loveda_train_urban_1441,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1441.png,loveda_m2a/Train/Urban/masks_png/1441.png,e4210bd1c00e962f9fb81f6051950f74b8a575824b7c5a84a351ca58a4dc1c32
loveda_train_urban_1442,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1442.png,loveda_m2a/Train/Urban/masks_png/1442.png,8b4f14645faef3f736507fc86812944a87b76e61cdf4c1d8d57ce77a7b34bdcf
loveda_train_urban_1443,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1443.png,loveda_m2a/Train/Urban/masks_png/1443.png,b6fcd3c5e47d58e8dcf24823ef46c67a093069a6045fff2a8d45da3d29a097e8
loveda_train_urban_1444,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1444.png,loveda_m2a/Train/Urban/masks_png/1444.png,fe44ce4ac44a98241a66d3500674c426177dde24904143b6250fbb1679847c86
loveda_train_urban_1445,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1445.png,loveda_m2a/Train/Urban/masks_png/1445.png,b586b0571696639712cbc0299afe2705972dacf930c5e4a8c3290127c7786358
loveda_train_urban_1446,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1446.png,loveda_m2a/Train/Urban/masks_png/1446.png,b7c5b1c65d9257f3afc3409d9ea32ab3abef861c2901821c607352596058f7c2
loveda_train_urban_1447,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1447.png,loveda_m2a/Train/Urban/masks_png/1447.png,ce4fa5e8f08be2cf67ddcbec12bf79be0f0c19b12adeb022feaf32b821170be9
loveda_train_urban_1449,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1449.png,loveda_m2a/Train/Urban/masks_png/1449.png,e256e9f2db1391d7696012f9ebf971e7020e4381be27a485d24120a931ef0a24
loveda_train_urban_1450,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1450.png,loveda_m2a/Train/Urban/masks_png/1450.png,b8f6049abd2fddf292936c54d36d83effb46443e940b5ae403a31da5995a540c
loveda_train_urban_1453,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1453.png,loveda_m2a/Train/Urban/masks_png/1453.png,70af50e75c2d7b7cd14cbbed9601825b30bc6918b46794e950f79235f255c500
loveda_train_urban_1455,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1455.png,loveda_m2a/Train/Urban/masks_png/1455.png,53daeff19e97d22eba58cae89e84794bf769b412b2bb84faf5c5a521eae00fd4
loveda_train_urban_1456,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1456.png,loveda_m2a/Train/Urban/masks_png/1456.png,b4f8725119c97b351066be32157a3bafa8f21b42381390a53b8c529ef6abc955
loveda_train_urban_1457,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1457.png,loveda_m2a/Train/Urban/masks_png/1457.png,0a7caf13ed31ff9194ddb2196402bd22820f6ba52b061a67446ab5d936d0a5f3
loveda_train_urban_1458,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1458.png,loveda_m2a/Train/Urban/masks_png/1458.png,58f3323afc6ea08d1318635a2f6b00d575716e7523a8cd51df0f76b092011db0
loveda_train_urban_1461,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1461.png,loveda_m2a/Train/Urban/masks_png/1461.png,4453b6e8882acc6614b70596a41470d2c3f075c96e371c2b1f6f53667314d848
loveda_train_urban_1463,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1463.png,loveda_m2a/Train/Urban/masks_png/1463.png,58d529d689e6a996282e2b812dbf990970ac0a1805903fd52b97c19661874cd5
loveda_train_urban_1464,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1464.png,loveda_m2a/Train/Urban/masks_png/1464.png,9596ab5e17984a92532ca497cc073d4d8d7811c65c7273f2251017b215eeae4b
loveda_train_urban_1465,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1465.png,loveda_m2a/Train/Urban/masks_png/1465.png,9924baccc3a074c5e4544171ec0ee9468996679bfb0cf06ba6c57600617aa6b8
loveda_train_urban_1466,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1466.png,loveda_m2a/Train/Urban/masks_png/1466.png,247e6932014e9d2126f8a57261cc9ea71d88c40f282f5db5100cc624d8bb239f
loveda_train_urban_1467,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/1467.png,loveda_m2a/Train/Urban/masks_png/1467.png,ba4c12a2d5ef10b556b1b65684a63fc3a47ea24e417f7f60d496f306efb5a3f9
